original_dir,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private
duplicate_dir,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private

files_indexed_dir1,407
dirs_indexed_dir1,127
index_errors_dir1,0
index_duration_dir1,0:00:00.3

files_indexed_dir2,243
dirs_indexed_dir2,81
index_errors_dir2,0
index_duration_dir2,0:00:00.2

compare_duration,0:00:00.0
total_duration,0:00:00.6

duplicate_files_found,243
duplicate_size_bytes,"299,356,664"

original_path,duplicate_path,size_bytes,hash
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Travel\Yacht\Turkey 2014\Turkey 2014 (updated).kmz,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Travel\Yacht\Turkey 2014\Turkey 2014 (updated).kmz,"1,777",763bf8151adff00778a33018ff84cab877a056d2684d260217002dc2bc01e1f9
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תצהיר.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תצהיר.docx,"7,668",7cbb1242fda787575b045e970b94de08781254e3f536c25cc2b425f1b0853839
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\מגדל בטוח תאונות אישיות - ביטול.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\מגדל בטוח תאונות אישיות - ביטול.pdf,"7,692",ab8b3afb3089a3acea5f7e7d603ae8cb01092d40b44b710be24c6728427b34e4
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Jetski\Insurance\אופנוע ים - בטוח צד ג' - 2015.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Jetski\Insurance\אופנוע ים - בטוח צד ג' - 2015.pdf,"8,453",f42c6c616eb657da8588ab7e91275560f936373c3d4a92e555f0d5c9eb2cdedc
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תבנית_תצהיר.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תבנית_תצהיר.pdf,"10,567",e0604193ce1995574ba85b004448deebed6db3d762eff79e7c14cbadff93c16f
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\בקשת ביטול ממגדל.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\בקשת ביטול ממגדל.docx,"11,886",b1253dc692664e0a5b6e6e80928d90dcf491a15f509b2f9bff7ae12b6e4836d4
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תצהיר 2 מצהירים.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\תצהיר 2 מצהירים.docx,"13,703",a1fdce9ecf1013a69e62cd2964c7fea9f8fbe705ed345aa519bed7cfa6243ef6
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 - בקשה לעיכוב יציאה מן הארץ.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 - בקשה לעיכוב יציאה מן הארץ.docx,"14,965",b4ae758c7891eeea528958df64ee34753356ad6dfcaa26833b0454d51a00c6ff
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\כתב הגנה -  fixed chatgpt.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\כתב הגנה -  fixed chatgpt.docx,"15,382",4d731e60048358e97596cea53452d2eaf55a4252bf71c22c71b85588763d0d7a
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 בקשה דחופה לקביעת הסדרי ראייה זמניים.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 בקשה דחופה לקביעת הסדרי ראייה זמניים.docx,"15,516",78c58378f9650a661137ea1d34005aa482f759fbe94d61f6b4a6fac6852e3796
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\כתב הגנה -  for chatgpt.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\כתב הגנה -  for chatgpt.docx,"16,149",332f0e7c39a65cbf20fcb918e35857adc9235caaf7492c6b0a44280dd2597855
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 - בקשה דחופה לקביעת הסדרי ראייה זמניים.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-08 - בקשה דחופה לקביעת הסדרי ראייה זמניים.docx,"16,347",ec2b4d5663c54fd6378d38eedf1aef6c89bbfa73242e153a8257db9531cd8a1a
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\מסמך השוואה וויליאם היל.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\מסמך השוואה וויליאם היל.docx,"16,765",50adf19152ac9d51a1e48d2daef24efffc0fb143fa14398a4ea124f385165bc9
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\NICE - Madanes\Health Insurance\Menora\השוואה בין נייס לבין הראל פרט.xlsx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\NICE - Madanes\Health Insurance\Menora\השוואה בין נייס לבין הראל פרט.xlsx,"20,612",649dee0ab02316bb99868fbece72ec56016438f3cb163d4d417befc5a078c8d8
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\פט 10 - מתוקן.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\פט 10 - מתוקן.docx,"20,620",866ebe579640a8e8a80a989f26bf2bc73cef8a923c4e35378a31289383b8de0f
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\פט 10 - מתוקן (Autosaved).docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\פט 10 - מתוקן (Autosaved).docx,"20,803",47cbb292cbd768bb50fad8a9fbfa5784d506bd9c78d2bc4f5d6558b714a4a46b
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\Personal Finance\IBKR\IBKR - U6120204 - 2025-07-01 - Realized Summary.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\Personal Finance\IBKR\IBKR - U6120204 - 2025-07-01 - Realized Summary.pdf,"20,909",75bca7c2e7080fb52474a67ade66ec291481044f441c60082812b2a582df34da
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\פט 10.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\פט 10.docx,"21,105",87796bd1bc64fa8971ee8c2727f4bc419d056a2850904cd09225fd094ce54bca
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\פט מתוקן 23.7.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\פט מתוקן 23.7.docx,"21,465",87020c570f0e23197e6d806c36345a2c2d71500143aa1c9944c233a363b72513
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\פסיקתא.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\פסיקתא.docx,"21,482",a0b7ea5ddc5898ebb164ca2525677f6dae638c54d846287e44719a9eaa4d9a49
"d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\בית המשפט לענייני משפחה - המרכז - תובענה לשינוי שם, לפי חוק השמות.docx","d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\בית המשפט לענייני משפחה - המרכז - תובענה לשינוי שם, לפי חוק השמות.docx","22,083",2de68302cf80e0049de9d94b469fb110d00bb0c68910e336ce04fe6ca4eb7d64
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44593-05-25 - אחריות הורית וזמני שהות\5230_תשובה מטעם המבקש.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44593-05-25 - אחריות הורית וזמני שהות\5230_תשובה מטעם המבקש.docx,"22,806",d63cd52c7bfda3c2f55b1dfa59d46293b40b63cf675909a6a3d4f6e7d3cf7c13
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44606-05-25 - מזונות ילדים\4716_כתב הגנה מזונות.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44606-05-25 - מזונות ילדים\4716_כתב הגנה מזונות.docx,"24,172",f03dd648e08379e64a045c9bac1d8902a3479645585cd487bbd6f972130c21c6
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44606-05-25 - מזונות ילדים\4732_כתב הגנה 27.7.25 .docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44606-05-25 - מזונות ילדים\4732_כתב הגנה 27.7.25 .docx,"26,547",305c066c29719b97f8015b50f1eb524c879d386bb295c596a1b42586b9fd4cee
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44606-05-25 - מזונות ילדים\4732_כתב הגנה 27.7.25 + תיקונים.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44606-05-25 - מזונות ילדים\4732_כתב הגנה 27.7.25 + תיקונים.docx,"26,738",135685a3dd4cb47788390f8c91b3ee706fa0b12d9457f9152aefa4d9fa8c271d
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Travel\Mobile Boarding Card Mobil Biniş Kartı.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Travel\Mobile Boarding Card Mobil Biniş Kartı.pdf,"29,623",27306aee173c9c2a6d3da3a540e9c78c5628cf5416f88c9ac54c52ab04e82c5e
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\AuthorizationCode.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\AuthorizationCode.pdf,"30,109",0b0f35791fb68f15b66ffb7688c16469a002a5f63f3339d906012551f19105e2
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Travel\USA - Canada 2017\MNDA (Yelp) 05-16.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Travel\USA - Canada 2017\MNDA (Yelp) 05-16.docx,"30,227",7bd251c84d464937ccca552a0b507651ce17fb46d5276d2b44a755aa2a1bf029
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44606-05-25 - מזונות ילדים\4716_כתב הגנה מזונות - מתוקן.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44606-05-25 - מזונות ילדים\4716_כתב הגנה מזונות - מתוקן.docx,"30,308",4fdc28311483c847d5ff2fb73c1ebe0ed15a796987c2a10b9689fc4aba676bae
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\44606-05-25 - מזונות ילדים\מזונות מתוקן 27.7.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\44606-05-25 - מזונות ילדים\מזונות מתוקן 27.7.docx,"30,656",4d15c4c2d666e280ca943d8149b18fda474bf67dde74dd40e8adf00e546d4b7d
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\Personal Finance\תלושי שכר\T373521a.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\Personal Finance\תלושי שכר\T373521a.pdf,"31,045",0a3fe4f35ba6f6c83e362b79fa50f0358870ee4810e1e8976d0691d6cf776bc1
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\Personal Finance\תלושי שכר\T27c2784.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\Personal Finance\תלושי שכר\T27c2784.pdf,"31,112",687386888abb3451eb85903c7d6fcc1170ce041a9c325e8e2ef734efda2b7323
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\Personal Finance\תלושי שכר\T229e4f1.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\Personal Finance\תלושי שכר\T229e4f1.pdf,"31,142",f415155639fbec03c709375bdce993132ecc9bacf5d947c9722a8059de47748d
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Jetski\Insurance\Avraamov - Jetski Insurance - Third party only.doc,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Jetski\Insurance\Avraamov - Jetski Insurance - Third party only.doc,"32,256",d0af657a96bf3a7249cb4e44a116a98ac905a3f72c4483fd1a76d2bc7f2b4887
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\מגדל 4121029 - סיום ריסק זמני.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\מגדל 4121029 - סיום ריסק זמני.pdf,"34,300",5a1d82ed2839b3b187d63d24fed93c0bcf201bac780f35f6f9d3974dc9995f34
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\MIGDAL - Warning Letter - 20-10-2015.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\MIGDAL - Warning Letter - 20-10-2015.pdf,"36,382",a553d62345c00f4281ecff49577a3b5351914a4fd40fe3a849f8217539506c0a
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\פרידה\adv. Victoria\Personal Finance\בטוח לאומי\אישור תשלומי אבטלה שנתי - 2023.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\פרידה\adv. Bella Zur\Personal Finance\בטוח לאומי\אישור תשלומי אבטלה שנתי - 2023.pdf,"37,087",4c2896ce34229e7d563a1059a68c48bf703733538974df66758c7f87d6e3b800
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\סיע משפטי\תלונה_נגד_בלה_צור.docx,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\סיע משפטי\תלונה_נגד_בלה_צור.docx,"37,872",cf1fdbd44e4e8b84347c8e82c855be1e24c43f146980373d37b6806e15c31b82
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-03 - יולאנה ניקולייבה - בקשה ליישוב סכסוך.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-03 - יולאנה ניקולייבה - בקשה ליישוב סכסוך.pdf,"40,431",3028d66ca7354aa92930e57440024a02ba4d7315266eb1fe65696c8dcacd15c0
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Jetski\Insurance\נגרר - בטוח חובה - 2015.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Jetski\Insurance\נגרר - בטוח חובה - 2015.pdf,"40,641",14a5d15a8e9842ac828a4367185d5c995f29890e30dd2f2db218a618a693b39c
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Jetski\Insurance\Avraamov - Jetski Insurance.doc,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Jetski\Insurance\Avraamov - Jetski Insurance.doc,"49,152",1fc7e610118515b8d9ea3be03ae4e601bca22e84df9dacbd366f0920bd31e2a1
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\אסמכתא פסיקתא 7.6.23.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\אסמכתא פסיקתא 7.6.23.pdf,"60,964",2b5497f384a6caeeeb871e197b9691ff596f9fbe8cf23db0c27ea29e90d73e02
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\אסמכתא.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\32404-04-23 - שינוי שם\אסמכתא.pdf,"61,061",d9a9c959584cd1b3c36aa7f8aa440137c08554500d83d776787844f7bc85a158
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Litigation\סיוע משפטי\LegalAid@justice.gov.il_1747042558610.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Litigation\סיוע משפטי\LegalAid@justice.gov.il_1747042558610.pdf,"64,158",cadbccb2c11980a6ed059aea2ad8b2e3017488ec11a40f22db00664cf36a4ca7
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Litigation\סיוע משפטי\LegalAid@justice.gov.il_1747042558610.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Litigation\פט נ' עור_ד אריק שליו\סיוע משפטי\LegalAid@justice.gov.il_1747042558610.pdf,"64,158",cadbccb2c11980a6ed059aea2ad8b2e3017488ec11a40f22db00664cf36a4ca7
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Insurance\StarGo-Tmura\בטוח אובדן כושר עבודה\CT_mcra_answer_2024-02-21.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Insurance\StarGo-Tmura\בטוח אובדן כושר עבודה\CT_mcra_answer_2024-02-21.pdf,"64,706",69f445bc851f191b48bf739c3a1313d1a70c1ed521817d97e3354355c51abe61
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-24 - בקשה להחזר אגרה (כולל קבלות ופטור) -אסמכתאת הגשה.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-04-24 - בקשה להחזר אגרה (כולל קבלות ופטור) -אסמכתאת הגשה.pdf,"66,080",d01c8739001450130bf49050b9ba85600f9028af38c9ded663ee7c07da804079
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-05-04 - בקשה להחזר אגרה - חשבון בנק - החזר אגרה חתום - אסמכתא.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Juliana\Family Court\9721-03-25\2025-05-04 - בקשה להחזר אגרה - חשבון בנק - החזר אגרה חתום - אסמכתא.pdf,"66,923",44438e512e4073c2d8dce7790fc918e44678a303814d7bd57bd3785ae6aa98c0
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Travel\Yacht\Greece\Greece 2016\RC169001001 - הדפסת קבלה.pdf,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Travel\Yacht\Greece\Greece 2016\RC169001001 - הדפסת קבלה.pdf,"68,170",df1694f6f48592437680096b1b5b1e75ebda7bc9c964b3d075660b4017e21665
d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Private\Health\Meuhedet\2021\פט ולדימיר - צילום פנורמי 2021-02-02.jpeg,d:\CloudSpace\vladimir.patt@gmail.com\Google Drive\Google Drive\Private\Health\Meuhedet\2021\פט ולדימיר - צילום פנורמי 2021-02-02.jpeg,"68,696",8ad2279a62922870c13e5da803ca98ad6696d46f816a0dce37c8a070cdff73cf
